"Time", "Illuminance"
1581615611.924549, 36
1581615611.928548, 35
1581615611.9326348, 36
1581615611.936754, 36
1581615611.9408278, 35
1581615611.945048, 35
1581615611.949064, 36
1581615611.9532852, 36
1581615611.957216, 36
1581615611.9614038, 36
1581615611.965409, 36
1581615611.969614, 36
1581615611.9737039, 36
1581615611.977781, 35
1581615611.981899, 36
1581615611.985922, 36
1581615611.990071, 36
1581615611.994074, 36
1581615611.998164, 36
1581615612.006399, 36
1581615612.010498, 36
1581615612.0145762, 36
1581615612.01869, 35
1581615612.0228338, 36
1581615612.026824, 36
1581615612.0307982, 35
1581615612.034998, 36
1581615612.039146, 36
1581615612.043257, 36
1581615612.047263, 36
1581615612.05136, 36
1581615612.055561, 36
1581615612.05949, 36
1581615612.063797, 36
1581615612.067692, 36
1581615612.07198, 36
1581615612.076077, 36
1581615612.080062, 35
1581615612.0842612, 36
1581615612.088371, 36
1581615612.0924501, 35
1581615612.096555, 36
1581615612.100585, 36
1581615612.104706, 37
1581615612.10886, 36
1581615612.112913, 36
1581615612.116965, 36
1581615612.121189, 35
1581615612.125243, 36
1581615612.1292071, 35
1581615612.1334321, 36
1581615612.137522, 36
1581615612.141685, 35
1581615612.1456242, 36
1581615612.149621, 36
1581615612.1539369, 36
1581615612.158022, 36
1581615612.162, 37
1581615612.16608, 36
1581615612.170176, 36
1581615612.1743932, 36
1581615612.1784608, 35
1581615612.182505, 36
1581615612.186518, 36
1581615612.1907682, 36
1581615612.194835, 36
1581615612.198851, 36
1581615612.2030668, 36
1581615612.207146, 36
1581615612.2112682, 36
1581615612.21536, 35
1581615612.219376, 36
1581615612.223447, 36
1581615612.227555, 37
1581615612.231641, 36
1581615612.235788, 36
1581615612.239946, 36
1581615612.244034, 36
1581615612.248201, 36
1581615612.2520819, 35
1581615612.2563462, 35
1581615612.260318, 36
1581615612.264523, 36
1581615612.268584, 36
1581615612.27668, 37
1581615612.280722, 35
1581615612.284749, 36
1581615612.289012, 36
1581615612.292983, 36
1581615612.297206, 35
1581615612.301177, 37
1581615612.3054101, 36
1581615612.30949, 36
1581615612.3135328, 36
1581615612.3176682, 36
1581615612.321784, 36
1581615612.325791, 36
1581615612.329887, 36
1581615612.334079, 36
1581615612.3381262, 36
1581615612.34208, 35
1581615612.3462698, 36
1581615612.3504362, 36
1581615612.354514, 35
1581615612.358697, 36
1581615612.362795, 36
1581615612.3668852, 36
1581615612.3710039, 36
1581615612.375079, 36
1581615612.379124, 36
1581615612.383275, 36
1581615612.387362, 36
1581615612.391465, 36
1581615612.395458, 36
1581615612.399552, 37
1581615612.403733, 36
1581615612.407719, 36
1581615612.4119549, 36
1581615612.41617, 36
1581615612.420115, 36
1581615612.4242308, 36
1581615612.428233, 36
1581615612.4323142, 36
1581615612.4365282, 36
1581615612.440629, 36
1581615612.444643, 36
1581615612.4488351, 36
1581615612.4528131, 36
1581615612.4569721, 36
1581615612.461118, 36
1581615612.4652631, 36
1581615612.469153, 36
1581615612.473253, 37
1581615612.477473, 36
1581615612.4816, 36
1581615612.485732, 36
1581615612.48979, 35
1581615612.493922, 36
1581615612.497941, 37
1581615612.502045, 36
1581615612.5062048, 36
1581615612.510278, 36
1581615612.514258, 36
1581615612.518348, 36
1581615612.522581, 37
1581615612.526643, 36
1581615612.5307362, 35
1581615612.534765, 37
1581615612.538796, 36
1581615612.543075, 36
1581615612.551053, 36
1581615612.555273, 36
1581615612.5593479, 36
1581615612.5633228, 37
1581615612.567394, 36
1581615612.57164, 36
1581615612.575598, 37
1581615612.57972, 35
1581615612.5840058, 36
1581615612.588035, 36
1581615612.5921228, 36
1581615612.596249, 36
1581615612.6002922, 36
1581615612.6043992, 36
1581615612.6085, 36
1581615612.612573, 37
1581615612.6166122, 36
1581615612.620838, 36
1581615612.62478, 36
1581615612.6291358, 36
1581615612.633062, 36
1581615612.637184, 37
1581615612.641288, 36
1581615612.6453419, 36
1581615612.6494982, 37
1581615612.653447, 36
1581615612.6577432, 36
1581615612.661696, 36
1581615612.66583, 36
1581615612.6699362, 36
1581615612.674094, 37
1581615612.678079, 36
1581615612.682266, 36
1581615612.686281, 36
1581615612.6904378, 36
1581615612.6944718, 36
1581615612.6984751, 36
1581615612.7027662, 36
1581615612.706862, 36
1581615612.7108428, 36
1581615612.715055, 36
1581615612.719266, 35
1581615612.723236, 36
1581615612.727241, 36
1581615612.731318, 36
1581615612.735542, 37
1581615612.739645, 36
1581615612.743736, 36
1581615612.7477188, 36
1581615612.75196, 37
1581615612.756055, 36
1581615612.7600708, 37
1581615612.764064, 36
1581615612.7683442, 36
1581615612.77222, 37
1581615612.776511, 36
1581615612.780492, 36
1581615612.784618, 36
1581615612.788797, 35
1581615612.7928991, 36
1581615612.7969751, 37
1581615612.800908, 36
1581615612.805226, 36
1581615612.809244, 37
1581615612.8132842, 36
1581615612.821475, 36
1581615612.825556, 37
1581615612.8300328, 37
1581615612.833685, 36
1581615612.8378701, 37
1581615612.841954, 36
1581615612.8459609, 36
1581615612.849973, 37
1581615612.854215, 36
1581615612.858297, 36
1581615612.862355, 36
1581615612.866433, 36
1581615612.870569, 36
1581615612.8747241, 37
1581615612.878731, 37
1581615612.882815, 36
1581615612.8868139, 36
1581615612.8911722, 37
1581615612.895165, 36
1581615612.89923, 37
1581615612.90337, 36
1581615612.9075541, 36
1581615612.91165, 37
1581615612.9157481, 36
1581615612.9198132, 36
1581615612.923827, 37
1581615612.92814, 36
1581615612.932052, 36
1581615612.936249, 37
1581615612.940297, 36
1581615612.9443998, 36
1581615612.948498, 37
1581615612.952613, 36
1581615612.956723, 35
1581615612.9608152, 36
1581615612.9648352, 36
1581615612.968964, 36
1581615612.97304, 36
1581615612.977196, 36
1581615612.981129, 36
1581615612.9852722, 36
1581615612.989354, 36
1581615612.99357, 35
1581615612.997668, 36
1581615613.001732, 36
1581615613.00575, 35
1581615613.009975, 36
1581615613.0139909, 36
1581615613.0180311, 36
1581615613.0222359, 37
1581615613.0263512, 36
1581615613.030335, 36
1581615613.0343769, 37
1581615613.038641, 36
1581615613.042619, 36
1581615613.046624, 36
1581615613.0508292, 36
1581615613.05506, 36
1581615613.059138, 37
1581615613.0631502, 36
1581615613.067345, 36
1581615613.071414, 36
1581615613.075451, 36
1581615613.0796502, 36
1581615613.083573, 37
1581615613.0879092, 36
1581615613.0958028, 36
1581615613.099882, 36
1581615613.10404, 36
1581615613.108166, 36
1581615613.11218, 36
1581615613.116426, 36
1581615613.120349, 36
1581615613.124592, 37
1581615613.128593, 36
1581615613.1327639, 36
1581615613.1368582, 37
1581615613.1408691, 36
1581615613.145071, 36
1581615613.149154, 36
1581615613.153238, 36
1581615613.1572402, 36
1581615613.161458, 37
1581615613.165462, 36
1581615613.169674, 36
1581615613.1737752, 36
1581615613.177881, 36
1581615613.181912, 36
1581615613.186048, 37
1581615613.190051, 36
1581615613.1944268, 36
1581615613.198133, 36
1581615613.202208, 36
1581615613.206514, 36
1581615613.2106729, 37
1581615613.214588, 36
1581615613.218665, 36
1581615613.222978, 37
1581615613.227008, 36
1581615613.231127, 36
1581615613.2350981, 36
1581615613.239178, 36
1581615613.243428, 36
1581615613.247413, 36
1581615613.251499, 36
1581615613.255729, 35
1581615613.2598011, 36
1581615613.263902, 36
1581615613.2678778, 36
1581615613.2721019, 36
1581615613.2761579, 36
1581615613.2801821, 36
1581615613.284429, 36
1581615613.2885408, 37
1581615613.292581, 36
1581615613.296587, 36
1581615613.300735, 36
1581615613.304884, 36
1581615613.3089721, 36
1581615613.3129659, 36
1581615613.3173518, 36
1581615613.321283, 37
1581615613.32536, 36
1581615613.329419, 36
1581615613.3334668, 37
1581615613.337635, 37
1581615613.341749, 36
1581615613.345862, 36
1581615613.3500018, 36
1581615613.353952, 36
1581615613.3581288, 37
1581615613.366154, 36
1581615613.3702521, 36
1581615613.374422, 36
1581615613.378468, 36
1581615613.382623, 36
1581615613.386713, 36
1581615613.39072, 36
1581615613.3947918, 36
1581615613.3987882, 36
1581615613.40319, 36
1581615613.407202, 36
1581615613.4114292, 36
1581615613.415277, 36
1581615613.419349, 36
1581615613.423598, 36
1581615613.4276748, 36
1581615613.4316921, 36
1581615613.4357288, 36
1581615613.440012, 36
1581615613.4441159, 36
1581615613.448096, 36
1581615613.4523368, 36
1581615613.456366, 36
1581615613.460489, 36
1581615613.464452, 36
1581615613.468745, 36
1581615613.4726882, 36
1581615613.4768808, 36
1581615613.480854, 36
1581615613.484939, 36
1581615613.489172, 36
1581615613.493224, 36
1581615613.497293, 36
1581615613.501334, 37
1581615613.505533, 35
1581615613.509557, 36
1581615613.513671, 36
1581615613.517796, 36
1581615613.5219572, 36
1581615613.52603, 36
1581615613.530182, 36
1581615613.5343192, 35
1581615613.538332, 36
1581615613.542442, 36
1581615613.546636, 36
1581615613.550623, 36
1581615613.554721, 36
1581615613.558819, 36
1581615613.562796, 36
1581615613.5669062, 36
1581615613.571111, 36
1581615613.575216, 36
1581615613.579285, 36
1581615613.583404, 36
1581615613.587404, 36
1581615613.591569, 36
1581615613.595593, 36
1581615613.599676, 36
1581615613.6037629, 36
1581615613.6079721, 36
1581615613.61199, 36
1581615613.616086, 36
1581615613.620264, 36
1581615613.624407, 36
1581615613.628392, 36
1581615613.6325681, 36
1581615613.640683, 36
1581615613.644786, 36
1581615613.648795, 36
1581615613.6527848, 36
1581615613.6570618, 36
1581615613.6611378, 36
1581615613.6651678, 36
1581615613.669319, 36
1581615613.6733172, 36
1581615613.6774569, 36
1581615613.6816351, 36
1581615613.685689, 35
1581615613.689754, 36
1581615613.693873, 36
1581615613.6980019, 36
1581615613.7021, 36
1581615613.706346, 36
1581615613.71029, 36
1581615613.714449, 36
1581615613.718434, 36
1581615613.722508, 36
1581615613.726666, 36
1581615613.730834, 36
1581615613.734731, 35
1581615613.739021, 36
1581615613.743095, 36
1581615613.7470798, 36
1581615613.7512782, 36
1581615613.755275, 36
1581615613.7593899, 36
1581615613.763582, 37
1581615613.767504, 36
1581615613.771765, 36
1581615613.775914, 36
1581615613.779993, 36
1581615613.7840052, 36
1581615613.7882712, 36
1581615613.7922418, 36
1581615613.796368, 36
1581615613.80046, 36
1581615613.804445, 36
1581615613.808702, 36
1581615613.8127182, 36
1581615613.8168378, 35
1581615613.8208508, 36
1581615613.824859, 36
1581615613.829233, 36
1581615613.833048, 36
1581615613.837109, 35
1581615613.841391, 36
1581615613.845529, 35
1581615613.849637, 37
1581615613.853745, 35
1581615613.857815, 36
1581615613.861848, 36
1581615613.866026, 36
1581615613.869995, 36
1581615613.874252, 36
1581615613.87831, 36
1581615613.882402, 36
1581615613.8865201, 36
1581615613.890578, 36
1581615613.894681, 36
1581615613.898902, 36
1581615613.9028218, 36
1581615613.910879, 35
1581615613.914997, 36
1581615613.919107, 36
1581615613.923168, 36
1581615613.9272802, 36
1581615613.931471, 36
1581615613.935443, 36
1581615613.9395661, 36
1581615613.943765, 35
1581615613.947855, 36
1581615613.951926, 35
1581615613.955969, 36
1581615613.96017, 36
1581615613.964223, 36
1581615613.968246, 36
1581615613.97243, 36
1581615613.976494, 36
1581615613.9805582, 36
1581615613.9846861, 36
1581615613.9887419, 36
1581615613.992971, 36
1581615613.9969568, 36
1581615614.00126, 36
1581615614.0052638, 36
1581615614.009326, 36
1581615614.013431, 36
1581615614.017422, 35
1581615614.021696, 35
1581615614.0256891, 35
1581615614.029827, 36
1581615614.0339231, 36
1581615614.0378802, 36
1581615614.041974, 35
1581615614.046108, 36
1581615614.050307, 36
1581615614.0545, 36
1581615614.0584419, 36
1581615614.062648, 37
1581615614.066672, 36
1581615614.070682, 36
1581615614.074761, 35
1581615614.079015, 36
1581615614.083133, 36
1581615614.087135, 36
1581615614.091278, 36
1581615614.0952818, 36
1581615614.099445, 36
1581615614.103461, 36
1581615614.10747, 36
1581615614.111713, 37
1581615614.115785, 36
1581615614.1199481, 36
1581615614.124081, 36
1581615614.128376, 36
1581615614.132155, 36
1581615614.1362839, 35
1581615614.140346, 36
1581615614.144545, 36
1581615614.148661, 36
1581615614.152621, 35
1581615614.156739, 36
1581615614.160937, 36
1581615614.16502, 36
1581615614.169137, 36
1581615614.1731572, 36
1581615614.177299, 36
1581615614.185319, 36
1581615614.189446, 36
1581615614.193611, 36
1581615614.197729, 36
1581615614.201709, 35
1581615614.2059069, 35
1581615614.210006, 36
1581615614.214047, 36
1581615614.218084, 36
1581615614.2221792, 36
1581615614.226399, 36
1581615614.2304761, 35
1581615614.234561, 36
1581615614.238507, 36
1581615614.242653, 36
1581615614.246876, 36
1581615614.250897, 35
1581615614.254944, 35
1581615614.259221, 36
1581615614.263295, 36
1581615614.2673888, 36
1581615614.2713978, 36
1581615614.275488, 36
1581615614.2796621, 35
1581615614.283759, 36
1581615614.2878468, 36
1581615614.2919009, 35
1581615614.296057, 36
1581615614.300228, 36
1581615614.3041239, 35
1581615614.308214, 36
1581615614.312323, 36
1581615614.3164952, 36
1581615614.320617, 36
1581615614.324762, 36
1581615614.328755, 35
1581615614.3327801, 36
1581615614.3370292, 36
1581615614.341016, 36
1581615614.3452969, 36
1581615614.349356, 36
1581615614.353267, 35
1581615614.357389, 36
1581615614.3616052, 35
1581615614.365823, 36
1581615614.369743, 36
1581615614.3737679, 36
1581615614.378021, 36
1581615614.382336, 36
1581615614.386246, 35
1581615614.390249, 36
1581615614.39441, 36
1581615614.398369, 36
1581615614.4025888, 36
1581615614.406592, 36
1581615614.410788, 36
1581615614.414866, 35
1581615614.4189398, 36
1581615614.422997, 36
1581615614.427037, 35
1581615614.431293, 36
1581615614.435283, 36
1581615614.4394188, 35
1581615614.4436831, 36
1581615614.4477189, 36
1581615614.455609, 36
1581615614.459745, 36
1581615614.4639628, 35
1581615614.468023, 35
1581615614.472088, 36
1581615614.47623, 36
1581615614.4803321, 36
1581615614.48446, 36
1581615614.488406, 36
1581615614.492654, 36
1581615614.496626, 36
1581615614.500803, 36
1581615614.504791, 35
1581615614.509012, 36
1581615614.513107, 36
1581615614.5172071, 35
1581615614.521234, 36
1581615614.525321, 36
1581615614.52953, 35
1581615614.5336242, 36
1581615614.537602, 36
1581615614.541827, 36
1581615614.5458848, 36
1581615614.549928, 36
1581615614.553925, 35
1581615614.5582159, 36
1581615614.562357, 35
1581615614.5662432, 35
1581615614.570407, 36
1581615614.57445, 36
1581615614.5785549, 36
1581615614.582774, 36
1581615614.586876, 36
1581615614.590893, 36
1581615614.595026, 36
1581615614.599178, 37
1581615614.6031759, 36
1581615614.607358, 36
1581615614.611489, 37
1581615614.6155388, 35
1581615614.6195421, 36
1581615614.6237361, 36
1581615614.62784, 35
1581615614.631948, 36
1581615614.63605, 35
1581615614.640193, 36
1581615614.644126, 35
1581615614.648316, 36
1581615614.652315, 36
1581615614.656383, 36
1581615614.660605, 36
1581615614.664734, 36
1581615614.668721, 36
1581615614.672791, 36
1581615614.677022, 35
1581615614.681021, 36
1581615614.6852689, 36
1581615614.689301, 35
1581615614.693368, 36
1581615614.6974962, 36
1581615614.7015622, 35
1581615614.705567, 36
1581615614.709759, 35
1581615614.713891, 35
1581615614.718014, 36
1581615614.725995, 36
1581615614.730229, 35
1581615614.73412, 36
1581615614.738274, 36
1581615614.742471, 36
1581615614.7464561, 35
1581615614.750665, 36
1581615614.754669, 36
1581615614.7587671, 36
1581615614.763489, 35
1581615614.766839, 36
1581615614.7713401, 36
1581615614.7751648, 36
1581615614.779305, 35
1581615614.783333, 36
1581615614.787264, 36
1581615614.7912881, 35
1581615614.795447, 36
1581615614.799792, 36
1581615614.803762, 35
1581615614.807837, 36
1581615614.812125, 36
1581615614.816253, 35
1581615614.820322, 36
1581615614.824427, 36
1581615614.8285341, 35
1581615614.8326871, 36
1581615614.836973, 36
1581615614.840796, 35
